r,N
0.000169062,3.4347e-07
0.000169452,3.45028e-07
0.000169842,3.46592e-07
0.000170234,3.48163e-07
0.000170626,3.49742e-07
0.00017102,3.51328e-07
0.000171414,3.5292e-07
0.000171809,3.5452e-07
0.000172206,3.56128e-07
0.000172603,3.57742e-07
0.000173001,3.59364e-07
0.000173399,3.60993e-07
0.000173799,3.62629e-07
0.0001742,3.64273e-07
0.000174602,3.65925e-07
0.000175004,3.67583e-07
0.000175408,3.69249e-07
0.000175812,3.70923e-07
0.000176218,3.72604e-07
0.000176624,3.74293e-07
0.000177031,3.7599e-07
0.000177439,3.77694e-07
0.000177848,3.79406e-07
0.000178258,3.81125e-07
0.000178669,3.82853e-07
0.000179081,3.84588e-07
0.000179494,3.8633e-07
0.000179908,3.88081e-07
0.000180323,3.8984e-07
0.000180739,3.91607e-07
0.000181156,3.93381e-07
0.000181573,3.95164e-07
0.000181992,3.96954e-07
0.000182411,3.98753e-07
0.000182832,4.0056e-07
0.000183254,4.02375e-07
0.000183676,4.04198e-07
0.0001841,4.06029e-07
0.000184524,4.07869e-07
0.00018495,4.09717e-07
0.000185376,4.11573e-07
0.000185803,4.13438e-07
0.000186232,4.15311e-07
0.000186661,4.17192e-07
0.000187092,4.19082e-07
0.000187523,4.20981e-07
0.000187955,4.22888e-07
0.000188389,4.24803e-07
0.000188823,4.26728e-07
0.000189259,4.28661e-07
0.000189695,4.30602e-07
0.000190132,4.32553e-07
0.000190571,4.34512e-07
0.00019101,4.3648e-07
0.00019145,4.38457e-07
0.000191892,4.40443e-07
0.000192334,4.42438e-07
0.000192778,4.44441e-07
0.000193222,4.46454e-07
0.000193668,4.48476e-07
0.000194114,4.50507e-07
0.000194562,4.52547e-07
0.000195011,4.54597e-07
0.00019546,4.56655e-07
0.000195911,4.58723e-07
0.000196363,4.608e-07
0.000196815,4.62887e-07
0.000197269,4.64983e-07
0.000197724,4.67088e-07
0.00019818,4.69203e-07
0.000198637,4.71328e-07
0.000199095,4.73462e-07
0.000199554,4.75605e-07
0.000200014,4.77759e-07
0.000200475,4.79921e-07
0.000200937,4.82094e-07
0.000201401,4.84277e-07
0.000201865,4.86469e-07
