r,N
0.000220327,1.39675e-07
0.000220835,1.4032e-07
0.000221345,1.40968e-07
0.000221855,1.41618e-07
0.000222367,1.42272e-07
0.000222879,1.42929e-07
0.000223393,1.43589e-07
0.000223908,1.44252e-07
0.000224424,1.44918e-07
0.000224942,1.45587e-07
0.000225461,1.46259e-07
0.00022598,1.46934e-07
0.000226501,1.47613e-07
0.000227024,1.48294e-07
0.000227547,1.48979e-07
0.000228072,1.49666e-07
0.000228598,1.50357e-07
0.000229125,1.51052e-07
0.000229653,1.51749e-07
0.000230183,1.5245e-07
0.000230713,1.53153e-07
0.000231245,1.5386e-07
0.000231778,1.54571e-07
0.000232313,1.55284e-07
0.000232848,1.56001e-07
0.000233385,1.56721e-07
0.000233923,1.57445e-07
0.000234463,1.58172e-07
0.000235003,1.58902e-07
0.000235545,1.59636e-07
0.000236088,1.60373e-07
0.000236633,1.61113e-07
0.000237178,1.61857e-07
0.000237725,1.62604e-07
0.000238273,1.63355e-07
0.000238823,1.64109e-07
0.000239373,1.64867e-07
0.000239925,1.65628e-07
0.000240478,1.66392e-07
0.000241033,1.67161e-07
0.000241589,1.67932e-07
0.000242146,1.68708e-07
0.000242704,1.69487e-07
0.000243264,1.70269e-07
0.000243825,1.71055e-07
0.000244387,1.71845e-07
0.00024495,1.72638e-07
0.000245515,1.73435e-07
0.000246081,1.74236e-07
0.000246648,1.7504e-07
0.000247217,1.75848e-07
0.000247787,1.7666e-07
0.000248358,1.77476e-07
0.000248931,1.78295e-07
0.000249505,1.79118e-07
0.00025008,1.79945e-07
0.000250657,1.80776e-07
0.000251235,1.81611e-07
0.000251814,1.82449e-07
0.000252395,1.83291e-07
0.000252977,1.84138e-07
0.00025356,1.84988e-07
0.000254145,1.85842e-07
0.000254731,1.867e-07
0.000255318,1.87562e-07
0.000255907,1.88428e-07
0.000256497,1.89297e-07
0.000257088,1.90171e-07
0.000257681,1.91049e-07
0.000258275,1.91931e-07
0.000258871,1.92818e-07
0.000259467,1.93708e-07
0.000260066,1.94602e-07
0.000260665,1.955e-07
0.000261266,1.96403e-07
0.000261869,1.9731e-07
0.000262473,1.98221e-07
0.000263078,1.99136e-07
0.000263684,2.00055e-07
0.000264292,2.00979e-07
0.000264902,2.01907e-07
0.000265512,2.02839e-07
0.000266125,2.03775e-07
0.000266738,2.04716e-07
0.000267353,2.05661e-07
0.00026797,2.06611e-07
0.000268588,2.07564e-07
0.000269207,2.08523e-07
0.000269828,2.09485e-07
0.00027045,2.10452e-07
0.000271073,2.11424e-07
0.000271698,2.124e-07
0.000272325,2.13381e-07
0.000272953,2.14366e-07
0.000273582,2.15356e-07
0.000274213,2.1635e-07
0.000274845,2.17349e-07
0.000275479,2.18352e-07
0.000276114,2.1936e-07
0.000276751,2.20373e-07
0.000277389,2.2139e-07
0.000278028,2.22412e-07
0.000278669,2.23439e-07
0.000279312,2.24471e-07
0.000279956,2.25507e-07
0.000280601,2.26548e-07
0.000281248,2.27594e-07
0.000281897,2.28645e-07
0.000282547,2.297e-07
0.000283198,2.30761e-07
0.000283851,2.31826e-07
0.000284506,2.32896e-07
0.000285162,2.33972e-07
0.000285819,2.35052e-07
0.000286478,2.36137e-07
0.000287139,2.37227e-07
0.000287801,2.38322e-07
0.000288464,2.39423e-07
0.000289129,2.40528e-07
0.000289796,2.41638e-07
0.000290464,2.42754e-07
0.000291134,2.43875e-07
0.000291805,2.45001e-07
0.000292478,2.46132e-07
0.000293152,2.47268e-07
0.000293828,2.4841e-07
0.000294506,2.49556e-07
0.000295185,2.50709e-07
0.000295865,2.51866e-07
0.000296548,2.53029e-07
0.000297231,2.54197e-07
0.000297917,2.55371e-07
0.000298604,2.5655e-07
0.000299292,2.57734e-07
0.000299982,2.58924e-07
0.000300674,2.60119e-07
0.000301367,2.6132e-07
0.000302062,2.62527e-07
0.000302758,2.63739e-07
0.000303456,2.64956e-07
0.000304156,2.66179e-07
0.000304857,2.67408e-07
0.00030556,2.68643e-07
0.000306265,2.69883e-07
0.000306971,2.71129e-07
0.000307679,2.72381e-07
0.000308388,2.73638e-07
0.000309099,2.74902e-07
0.000309812,2.76171e-07
0.000310526,2.77446e-07
0.000311242,2.78727e-07
0.00031196,2.80013e-07
0.000312679,2.81306e-07
0.0003134,2.82605e-07
0.000314123,2.8391e-07
0.000314847,2.8522e-07
0.000315573,2.86537e-07
0.000316301,2.8786e-07
0.00031703,2.89189e-07
0.000317761,2.90524e-07
