r,N
0.0001,9.06241e-08
0.000100231,9.10425e-08
0.000100462,9.14629e-08
0.000100693,9.18851e-08
0.000100925,9.23093e-08
0.000101158,9.27355e-08
0.000101391,9.31636e-08
0.000101625,9.35937e-08
0.00010186,9.40258e-08
0.000102094,9.44599e-08
0.00010233,9.4896e-08
0.000102566,9.53341e-08
0.000102802,9.57742e-08
0.000103039,9.62164e-08
0.000103277,9.66606e-08
0.000103515,9.71069e-08
0.000103754,9.75552e-08
0.000103993,9.80056e-08
0.000104233,9.8458e-08
0.000104473,9.89126e-08
0.000104714,9.93692e-08
0.000104955,9.9828e-08
0.000105197,1.00289e-07
0.00010544,1.00752e-07
0.000105683,1.01217e-07
0.000105927,1.01684e-07
0.000106171,1.02154e-07
0.000106416,1.02625e-07
0.000106661,1.03099e-07
0.000106907,1.03575e-07
0.000107153,1.04053e-07
0.0001074,1.04534e-07
0.000107648,1.05016e-07
0.000107896,1.05501e-07
0.000108145,1.05988e-07
0.000108394,1.06478e-07
0.000108644,1.06969e-07
0.000108895,1.07463e-07
0.000109146,1.07959e-07
0.000109398,1.08457e-07
0.00010965,1.08958e-07
0.000109903,1.09461e-07
0.000110156,1.09967e-07
0.00011041,1.10474e-07
0.000110665,1.10984e-07
0.00011092,1.11497e-07
0.000111176,1.12011e-07
0.000111432,1.12529e-07
0.000111689,1.13048e-07
0.000111946,1.1357e-07
0.000112204,1.14094e-07
0.000112463,1.14621e-07
0.000112722,1.1515e-07
0.000112982,1.15682e-07
0.000113243,1.16216e-07
0.000113504,1.16752e-07
0.000113766,1.17291e-07
0.000114028,1.17833e-07
0.000114291,1.18377e-07
0.000114554,1.18923e-07
0.000114819,1.19472e-07
0.000115083,1.20024e-07
0.000115349,1.20578e-07
0.000115615,1.21135e-07
0.000115881,1.21694e-07
0.000116148,1.22256e-07
0.000116416,1.2282e-07
0.000116685,1.23387e-07
0.000116954,1.23957e-07
0.000117223,1.24529e-07
0.000117494,1.25104e-07
0.000117764,1.25682e-07
0.000118036,1.26262e-07
0.000118308,1.26845e-07
0.000118581,1.27431e-07
0.000118854,1.28019e-07
0.000119128,1.2861e-07
0.000119403,1.29204e-07
0.000119678,1.298e-07
0.000119954,1.30399e-07
0.000120231,1.31001e-07
0.000120508,1.31606e-07
0.000120786,1.32214e-07
0.000121064,1.32824e-07
0.000121344,1.33437e-07
0.000121623,1.34053e-07
0.000121904,1.34672e-07
0.000122185,1.35294e-07
0.000122467,1.35919e-07
0.000122749,1.36546e-07
0.000123032,1.37177e-07
0.000123316,1.3781e-07
0.0001236,1.38446e-07
0.000123885,1.39085e-07
0.000124171,1.39727e-07
0.000124457,1.40372e-07
0.000124744,1.41021e-07
0.000125031,1.41672e-07
0.00012532,1.42326e-07
0.000125609,1.42983e-07
0.000125898,1.43643e-07
0.000126189,1.44306e-07
0.00012648,1.44972e-07
0.000126771,1.45641e-07
0.000127063,1.46314e-07
0.000127356,1.46989e-07
0.00012765,1.47668e-07
0.000127944,1.4835e-07
0.000128239,1.49035e-07
0.000128535,1.49723e-07
0.000128831,1.50414e-07
0.000129129,1.51108e-07
0.000129426,1.51806e-07
0.000129725,1.52507e-07
0.000130024,1.53211e-07
0.000130324,1.53918e-07
0.000130624,1.54629e-07
0.000130925,1.55343e-07
0.000131227,1.5606e-07
0.00013153,1.5678e-07
0.000131833,1.57504e-07
0.000132137,1.58231e-07
0.000132442,1.58962e-07
0.000132747,1.59696e-07
0.000133053,1.60433e-07
0.00013336,1.61174e-07
0.000133667,1.61918e-07
0.000133976,1.62665e-07
0.000134284,1.63416e-07
0.000134594,1.64171e-07
0.000134904,1.64929e-07
0.000135215,1.6569e-07
0.000135527,1.66455e-07
0.00013584,1.67223e-07
0.000136153,1.67995e-07
0.000136467,1.68771e-07
0.000136781,1.6955e-07
0.000137097,1.70333e-07
0.000137413,1.71119e-07
0.00013773,1.71909e-07
0.000138047,1.72703e-07
0.000138366,1.735e-07
0.000138685,1.74301e-07
0.000139004,1.75106e-07
0.000139325,1.75914e-07
0.000139646,1.76727e-07
0.000139968,1.77543e-07
0.000140291,1.78362e-07
0.000140614,1.79186e-07
0.000140939,1.80013e-07
0.000141264,1.80844e-07
0.000141589,1.81679e-07
0.000141916,1.82518e-07
0.000142243,1.8336e-07
0.000142571,1.84207e-07
0.0001429,1.85057e-07
0.000143229,1.85912e-07
0.000143559,1.8677e-07
0.00014389,1.87632e-07
0.000144222,1.88498e-07
0.000144555,1.89369e-07
0.000144888,1.90243e-07
0.000145222,1.91121e-07
0.000145557,1.92003e-07
0.000145892,1.9289e-07
0.000146229,1.9378e-07
0.000146566,1.94675e-07
0.000146904,1.95574e-07
0.000147243,1.96477e-07
0.000147582,1.97384e-07
0.000147922,1.98295e-07
0.000148263,1.99211e-07
0.000148605,2.0013e-07
0.000148948,2.01054e-07
0.000149291,2.01982e-07
0.000149636,2.02915e-07
0.000149981,2.03852e-07
0.000150326,2.04793e-07
0.000150673,2.05738e-07
0.00015102,2.06688e-07
0.000151369,2.07642e-07
0.000151718,2.08601e-07
0.000152068,2.09564e-07
0.000152418,2.10532e-07
0.00015277,2.11503e-07
0.000153122,2.1248e-07
0.000153475,2.13461e-07
0.000153829,2.14446e-07
0.000154183,2.15436e-07
0.000154539,2.16431e-07
0.000154895,2.1743e-07
0.000155252,2.18434e-07
0.00015561,2.19442e-07
0.000155969,2.20456e-07
0.000156329,2.21473e-07
0.000156689,2.22496e-07
0.00015705,2.23523e-07
0.000157413,2.24555e-07
0.000157776,2.25592e-07
0.000158139,2.26633e-07
0.000158504,2.27679e-07
0.000158869,2.28731e-07
0.000159236,2.29787e-07
0.000159603,2.30847e-07
0.000159971,2.31913e-07
0.00016034,2.32984e-07
0.000160709,2.3406e-07
0.00016108,2.3514e-07
0.000161451,2.36226e-07
0.000161824,2.37316e-07
0.000162197,2.38412e-07
0.000162571,2.39513e-07
0.000162946,2.40618e-07
0.000163321,2.41729e-07
0.000163698,2.42845e-07
0.000164075,2.43966e-07
0.000164454,2.45093e-07
0.000164833,2.46224e-07
0.000165213,2.47361e-07
0.000165594,2.48503e-07
0.000165976,2.4965e-07
0.000166358,2.50803e-07
0.000166742,2.51961e-07
0.000167126,2.53124e-07
0.000167512,2.54292e-07
0.000167898,2.55466e-07
0.000168285,2.56646e-07
0.000168673,2.57831e-07
0.000169062,2.59021e-07
0.000169452,2.60217e-07
0.000169842,2.61418e-07
0.000170234,2.62625e-07
0.000170626,2.63838e-07
0.00017102,2.65056e-07
0.000171414,2.66279e-07
0.000171809,2.67509e-07
0.000172206,2.68744e-07
0.000172603,2.69984e-07
0.000173001,2.71231e-07
0.000173399,2.72483e-07
0.000173799,2.73741e-07
0.0001742,2.75005e-07
0.000174602,2.76274e-07
0.000175004,2.7755e-07
0.000175408,2.78831e-07
0.000175812,2.80119e-07
0.000176218,2.81412e-07
0.000176624,2.82711e-07
0.000177031,2.84016e-07
0.000177439,2.85327e-07
0.000177848,2.86645e-07
0.000178258,2.87968e-07
0.000178669,2.89298e-07
0.000179081,2.90633e-07
0.000179494,2.91975e-07
0.000179908,2.93323e-07
0.000180323,2.94677e-07
0.000180739,2.96037e-07
0.000181156,2.97404e-07
0.000181573,2.98777e-07
0.000181992,3.00157e-07
0.000182411,3.01542e-07
0.000182832,3.02934e-07
0.000183254,3.04333e-07
0.000183676,3.05738e-07
0.0001841,3.0715e-07
0.000184524,3.08568e-07
0.00018495,3.09992e-07
0.000185376,3.11423e-07
0.000185803,3.12861e-07
0.000186232,3.14305e-07
0.000186661,3.15757e-07
0.000187092,3.17214e-07
0.000187523,3.18679e-07
0.000187955,3.2015e-07
0.000188389,3.21628e-07
0.000188823,3.23113e-07
0.000189259,3.24605e-07
0.000189695,3.26103e-07
0.000190132,3.27609e-07
0.000190571,3.29121e-07
0.00019101,3.30641e-07
0.00019145,3.32167e-07
0.000191892,3.33701e-07
0.000192334,3.35241e-07
0.000192778,3.36789e-07
0.000193222,3.38344e-07
0.000193668,3.39906e-07
0.000194114,3.41475e-07
0.000194562,3.43052e-07
0.000195011,3.44635e-07
0.00019546,3.46227e-07
0.000195911,3.47825e-07
0.000196363,3.49431e-07
0.000196815,3.51044e-07
0.000197269,3.52665e-07
0.000197724,3.54293e-07
0.00019818,3.55928e-07
0.000198637,3.57572e-07
0.000199095,3.59222e-07
0.000199554,3.60881e-07
0.000200014,3.62547e-07
0.000200475,3.64221e-07
0.000200937,3.65902e-07
0.000201401,3.67592e-07
0.000201865,3.69289e-07
0.00020233,3.70994e-07
0.000202797,3.72706e-07
0.000203265,3.74427e-07
0.000203733,3.76156e-07
0.000204203,3.77892e-07
0.000204674,3.79637e-07
0.000205146,3.81389e-07
0.000205619,3.8315e-07
0.000206093,3.84919e-07
0.000206568,3.86696e-07
0.000207044,3.88481e-07
0.000207522,3.90275e-07
0.000208,3.92077e-07
0.00020848,3.93887e-07
0.00020896,3.95705e-07
0.000209442,3.97532e-07
0.000209925,3.99367e-07
0.000210409,4.01211e-07
0.000210894,4.03064e-07
0.000211381,4.04924e-07
0.000211868,4.06794e-07
0.000212356,4.08672e-07
0.000212846,4.10559e-07
0.000213337,4.12454e-07
0.000213829,4.14358e-07
0.000214322,4.16271e-07
0.000214816,4.18193e-07
0.000215311,4.20124e-07
0.000215808,4.22063e-07
0.000216305,4.24012e-07
0.000216804,4.25969e-07
0.000217304,4.27936e-07
0.000217805,4.29912e-07
0.000218307,4.31896e-07
0.00021881,4.3389e-07
0.000219315,4.35893e-07
0.000219821,4.37906e-07
0.000220327,4.39927e-07
0.000220835,4.41959e-07
0.000221345,4.43999e-07
0.000221855,4.46049e-07
0.000222367,4.48108e-07
0.000222879,4.50177e-07
0.000223393,4.52255e-07
0.000223908,4.54343e-07
0.000224424,4.56441e-07
0.000224942,4.58548e-07
0.000225461,4.60665e-07
0.00022598,4.62792e-07
0.000226501,4.64928e-07
0.000227024,4.67075e-07
0.000227547,4.69231e-07
0.000228072,4.71397e-07
0.000228598,4.73574e-07
0.000229125,4.7576e-07
0.000229653,4.77956e-07
0.000230183,4.80163e-07
0.000230713,4.8238e-07
0.000231245,4.84607e-07
0.000231778,4.86844e-07
0.000232313,4.89092e-07
0.000232848,4.9135e-07
0.000233385,4.93618e-07
0.000233923,4.95897e-07
0.000234463,4.98186e-07
0.000235003,5.00486e-07
0.000235545,5.02797e-07
0.000236088,5.05118e-07
0.000236633,5.0745e-07
0.000237178,5.09793e-07
0.000237725,5.12147e-07
0.000238273,5.14511e-07
