r,N
0.0001,2.20476e-08
0.000100231,2.21494e-08
0.000100462,2.22517e-08
0.000100693,2.23544e-08
0.000100925,2.24576e-08
0.000101158,2.25613e-08
0.000101391,2.26655e-08
0.000101625,2.27701e-08
0.00010186,2.28752e-08
0.000102094,2.29808e-08
0.00010233,2.30869e-08
0.000102566,2.31935e-08
0.000102802,2.33006e-08
0.000103039,2.34082e-08
0.000103277,2.35162e-08
0.000103515,2.36248e-08
0.000103754,2.37339e-08
0.000103993,2.38434e-08
0.000104233,2.39535e-08
0.000104473,2.40641e-08
0.000104714,2.41752e-08
0.000104955,2.42868e-08
0.000105197,2.43989e-08
0.00010544,2.45116e-08
0.000105683,2.46247e-08
0.000105927,2.47384e-08
0.000106171,2.48526e-08
0.000106416,2.49674e-08
0.000106661,2.50826e-08
0.000106907,2.51984e-08
0.000107153,2.53148e-08
0.0001074,2.54317e-08
0.000107648,2.55491e-08
0.000107896,2.5667e-08
0.000108145,2.57855e-08
0.000108394,2.59046e-08
0.000108644,2.60242e-08
0.000108895,2.61443e-08
0.000109146,2.6265e-08
0.000109398,2.63863e-08
0.00010965,2.65081e-08
0.000109903,2.66305e-08
0.000110156,2.67534e-08
0.00011041,2.68769e-08
0.000110665,2.7001e-08
0.00011092,2.71257e-08
0.000111176,2.72509e-08
0.000111432,2.73767e-08
0.000111689,2.75031e-08
0.000111946,2.76301e-08
0.000112204,2.77576e-08
0.000112463,2.78858e-08
0.000112722,2.80145e-08
0.000112982,2.81438e-08
0.000113243,2.82738e-08
0.000113504,2.84043e-08
0.000113766,2.85354e-08
0.000114028,2.86672e-08
0.000114291,2.87995e-08
0.000114554,2.89325e-08
0.000114819,2.90661e-08
0.000115083,2.92003e-08
0.000115349,2.93351e-08
0.000115615,2.94705e-08
0.000115881,2.96066e-08
0.000116148,2.97432e-08
0.000116416,2.98806e-08
0.000116685,3.00185e-08
0.000116954,3.01571e-08
0.000117223,3.02963e-08
0.000117494,3.04362e-08
0.000117764,3.05767e-08
0.000118036,3.07179e-08
0.000118308,3.08597e-08
0.000118581,3.10021e-08
0.000118854,3.11453e-08
0.000119128,3.12891e-08
0.000119403,3.14335e-08
0.000119678,3.15786e-08
0.000119954,3.17244e-08
0.000120231,3.18709e-08
0.000120508,3.2018e-08
0.000120786,3.21658e-08
0.000121064,3.23143e-08
0.000121344,3.24635e-08
0.000121623,3.26134e-08
0.000121904,3.2764e-08
0.000122185,3.29152e-08
0.000122467,3.30672e-08
0.000122749,3.32199e-08
0.000123032,3.33732e-08
0.000123316,3.35273e-08
0.0001236,3.36821e-08
0.000123885,3.38376e-08
0.000124171,3.39938e-08
0.000124457,3.41507e-08
0.000124744,3.43084e-08
0.000125031,3.44668e-08
0.00012532,3.46259e-08
0.000125609,3.47858e-08
0.000125898,3.49464e-08
0.000126189,3.51077e-08
0.00012648,3.52698e-08
0.000126771,3.54326e-08
0.000127063,3.55962e-08
0.000127356,3.57606e-08
0.00012765,3.59256e-08
0.000127944,3.60915e-08
0.000128239,3.62581e-08
0.000128535,3.64255e-08
0.000128831,3.65937e-08
0.000129129,3.67626e-08
0.000129426,3.69324e-08
0.000129725,3.71029e-08
0.000130024,3.72742e-08
0.000130324,3.74462e-08
0.000130624,3.76191e-08
0.000130925,3.77928e-08
0.000131227,3.79673e-08
0.00013153,3.81426e-08
0.000131833,3.83187e-08
0.000132137,3.84956e-08
0.000132442,3.86733e-08
0.000132747,3.88518e-08
0.000133053,3.90312e-08
0.00013336,3.92114e-08
0.000133667,3.93924e-08
0.000133976,3.95743e-08
0.000134284,3.9757e-08
0.000134594,3.99405e-08
0.000134904,4.01249e-08
0.000135215,4.03102e-08
0.000135527,4.04963e-08
0.00013584,4.06832e-08
0.000136153,4.08711e-08
0.000136467,4.10597e-08
0.000136781,4.12493e-08
0.000137097,4.14397e-08
0.000137413,4.16311e-08
0.00013773,4.18233e-08
0.000138047,4.20163e-08
0.000138366,4.22103e-08
0.000138685,4.24052e-08
0.000139004,4.2601e-08
0.000139325,4.27976e-08
0.000139646,4.29952e-08
0.000139968,4.31937e-08
0.000140291,4.33931e-08
0.000140614,4.35935e-08
0.000140939,4.37947e-08
0.000141264,4.39969e-08
0.000141589,4.42e-08
0.000141916,4.44041e-08
0.000142243,4.46091e-08
0.000142571,4.4815e-08
0.0001429,4.50219e-08
0.000143229,4.52298e-08
0.000143559,4.54386e-08
0.00014389,4.56484e-08
0.000144222,4.58591e-08
0.000144555,4.60708e-08
0.000144888,4.62835e-08
0.000145222,4.64972e-08
0.000145557,4.67119e-08
0.000145892,4.69275e-08
0.000146229,4.71442e-08
0.000146566,4.73618e-08
0.000146904,4.75805e-08
0.000147243,4.78002e-08
0.000147582,4.80208e-08
0.000147922,4.82425e-08
0.000148263,4.84653e-08
0.000148605,4.8689e-08
0.000148948,4.89138e-08
0.000149291,4.91396e-08
0.000149636,4.93665e-08
0.000149981,4.95944e-08
0.000150326,4.98234e-08
0.000150673,5.00534e-08
0.00015102,5.02845e-08
0.000151369,5.05166e-08
0.000151718,5.07498e-08
0.000152068,5.09841e-08
0.000152418,5.12195e-08
0.00015277,5.1456e-08
0.000153122,5.16935e-08
0.000153475,5.19322e-08
0.000153829,5.21719e-08
0.000154183,5.24128e-08
0.000154539,5.26548e-08
0.000154895,5.28979e-08
0.000155252,5.31421e-08
0.00015561,5.33874e-08
0.000155969,5.36339e-08
0.000156329,5.38815e-08
0.000156689,5.41303e-08
0.00015705,5.43802e-08
0.000157413,5.46312e-08
0.000157776,5.48835e-08
0.000158139,5.51368e-08
0.000158504,5.53914e-08
0.000158869,5.56471e-08
0.000159236,5.5904e-08
0.000159603,5.61621e-08
0.000159971,5.64214e-08
0.00016034,5.66819e-08
0.000160709,5.69436e-08
0.00016108,5.72065e-08
0.000161451,5.74706e-08
0.000161824,5.77359e-08
0.000162197,5.80024e-08
0.000162571,5.82702e-08
0.000162946,5.85392e-08
0.000163321,5.88095e-08
0.000163698,5.9081e-08
0.000164075,5.93538e-08
0.000164454,5.96278e-08
0.000164833,5.99031e-08
0.000165213,6.01796e-08
0.000165594,6.04574e-08
0.000165976,6.07366e-08
0.000166358,6.1017e-08
0.000166742,6.12987e-08
0.000167126,6.15817e-08
0.000167512,6.1866e-08
0.000167898,6.21516e-08
0.000168285,6.24385e-08
0.000168673,6.27268e-08
0.000169062,6.30164e-08
0.000169452,6.33073e-08
0.000169842,6.35996e-08
0.000170234,6.38932e-08
0.000170626,6.41882e-08
0.00017102,6.44845e-08
0.000171414,6.47822e-08
0.000171809,6.50813e-08
0.000172206,6.53818e-08
0.000172603,6.56836e-08
0.000173001,6.59869e-08
0.000173399,6.62915e-08
0.000173799,6.65975e-08
0.0001742,6.6905e-08
0.000174602,6.72139e-08
0.000175004,6.75242e-08
0.000175408,6.78359e-08
0.000175812,6.81491e-08
0.000176218,6.84637e-08
0.000176624,6.87798e-08
0.000177031,6.90974e-08
0.000177439,6.94164e-08
0.000177848,6.97368e-08
0.000178258,7.00588e-08
0.000178669,7.03822e-08
0.000179081,7.07072e-08
0.000179494,7.10336e-08
0.000179908,7.13615e-08
0.000180323,7.1691e-08
0.000180739,7.2022e-08
0.000181156,7.23545e-08
0.000181573,7.26885e-08
0.000181992,7.30241e-08
0.000182411,7.33612e-08
0.000182832,7.36999e-08
0.000183254,7.40402e-08
0.000183676,7.4382e-08
0.0001841,7.47254e-08
0.000184524,7.50704e-08
0.00018495,7.5417e-08
0.000185376,7.57651e-08
0.000185803,7.61149e-08
0.000186232,7.64663e-08
0.000186661,7.68193e-08
0.000187092,7.7174e-08
0.000187523,7.75303e-08
0.000187955,7.78882e-08
0.000188389,7.82478e-08
0.000188823,7.86091e-08
0.000189259,7.8972e-08
0.000189695,7.93366e-08
0.000190132,7.97028e-08
0.000190571,8.00708e-08
0.00019101,8.04405e-08
