r,N
0.000169062,4.92481e-07
0.000169452,4.94755e-07
0.000169842,4.97039e-07
0.000170234,4.99333e-07
0.000170626,5.01639e-07
0.00017102,5.03955e-07
0.000171414,5.06281e-07
0.000171809,5.08619e-07
0.000172206,5.10967e-07
0.000172603,5.13326e-07
0.000173001,5.15696e-07
0.000173399,5.18076e-07
0.000173799,5.20468e-07
0.0001742,5.22871e-07
0.000174602,5.25285e-07
0.000175004,5.2771e-07
0.000175408,5.30146e-07
0.000175812,5.32594e-07
0.000176218,5.35053e-07
0.000176624,5.37523e-07
0.000177031,5.40004e-07
0.000177439,5.42498e-07
0.000177848,5.45002e-07
0.000178258,5.47518e-07
0.000178669,5.50046e-07
0.000179081,5.52585e-07
0.000179494,5.55136e-07
0.000179908,5.57699e-07
0.000180323,5.60274e-07
0.000180739,5.62861e-07
0.000181156,5.65459e-07
0.000181573,5.6807e-07
0.000181992,5.70692e-07
0.000182411,5.73327e-07
0.000182832,5.75974e-07
0.000183254,5.78633e-07
0.000183676,5.81305e-07
0.0001841,5.83988e-07
0.000184524,5.86684e-07
0.00018495,5.89393e-07
0.000185376,5.92114e-07
0.000185803,5.94848e-07
0.000186232,5.97594e-07
0.000186661,6.00353e-07
0.000187092,6.03124e-07
0.000187523,6.05909e-07
0.000187955,6.08706e-07
0.000188389,6.11516e-07
0.000188823,6.1434e-07
0.000189259,6.17176e-07
0.000189695,6.20025e-07
0.000190132,6.22888e-07
0.000190571,6.25763e-07
0.00019101,6.28652e-07
0.00019145,6.31555e-07
0.000191892,6.3447e-07
0.000192334,6.374e-07
0.000192778,6.40342e-07
0.000193222,6.43298e-07
0.000193668,6.46268e-07
0.000194114,6.49252e-07
0.000194562,6.52249e-07
0.000195011,6.55261e-07
0.00019546,6.58286e-07
0.000195911,6.61325e-07
0.000196363,6.64378e-07
0.000196815,6.67445e-07
0.000197269,6.70527e-07
0.000197724,6.73622e-07
0.00019818,6.76732e-07
0.000198637,6.79857e-07
0.000199095,6.82995e-07
0.000199554,6.86149e-07
0.000200014,6.89316e-07
0.000200475,6.92499e-07
0.000200937,6.95696e-07
0.000201401,6.98908e-07
0.000201865,7.02134e-07
0.00020233,7.05376e-07
0.000202797,7.08632e-07
0.000203265,7.11904e-07
0.000203733,7.1519e-07
0.000204203,7.18492e-07
0.000204674,7.21809e-07
0.000205146,7.25142e-07
0.000205619,7.2849e-07
0.000206093,7.31853e-07
0.000206568,7.35232e-07
0.000207044,7.38626e-07
0.000207522,7.42036e-07
0.000208,7.45462e-07
0.00020848,7.48903e-07
0.00020896,7.52361e-07
0.000209442,7.55834e-07
0.000209925,7.59324e-07
0.000210409,7.62829e-07
0.000210894,7.66351e-07
0.000211381,7.69889e-07
0.000211868,7.73443e-07
0.000212356,7.77014e-07
0.000212846,7.80601e-07
0.000213337,7.84205e-07
0.000213829,7.87826e-07
0.000214322,7.91463e-07
0.000214816,7.95117e-07
0.000215311,7.98788e-07
0.000215808,8.02475e-07
0.000216305,8.0618e-07
0.000216804,8.09902e-07
0.000217304,8.13641e-07
0.000217805,8.17397e-07
0.000218307,8.21171e-07
0.00021881,8.24962e-07
0.000219315,8.28771e-07
0.000219821,8.32597e-07
0.000220327,8.36441e-07
0.000220835,8.40303e-07
0.000221345,8.44182e-07
0.000221855,8.48079e-07
0.000222367,8.51995e-07
0.000222879,8.55928e-07
0.000223393,8.5988e-07
0.000223908,8.6385e-07
0.000224424,8.67838e-07
0.000224942,8.71844e-07
0.000225461,8.75869e-07
0.00022598,8.79913e-07
0.000226501,8.83975e-07
0.000227024,8.88056e-07
0.000227547,8.92156e-07
0.000228072,8.96275e-07
0.000228598,9.00413e-07
0.000229125,9.0457e-07
0.000229653,9.08746e-07
0.000230183,9.12941e-07
0.000230713,9.17156e-07
0.000231245,9.2139e-07
0.000231778,9.25644e-07
0.000232313,9.29918e-07
0.000232848,9.34211e-07
0.000233385,9.38524e-07
0.000233923,9.42857e-07
0.000234463,9.4721e-07
0.000235003,9.51583e-07
0.000235545,9.55976e-07
0.000236088,9.60389e-07
0.000236633,9.64823e-07
0.000237178,9.69277e-07
0.000237725,9.73752e-07
0.000238273,9.78248e-07
0.000238823,9.82764e-07
0.000239373,9.87301e-07
0.000239925,9.91859e-07
0.000240478,9.96438e-07
0.000241033,1.00104e-06
0.000241589,1.00566e-06
0.000242146,1.0103e-06
0.000242704,1.01497e-06
0.000243264,1.01965e-06
0.000243825,1.02436e-06
0.000244387,1.02909e-06
0.00024495,1.03384e-06
0.000245515,1.03861e-06
0.000246081,1.04341e-06
0.000246648,1.04823e-06
0.000247217,1.05307e-06
0.000247787,1.05793e-06
