#y d_sigma_dy_GLC d_sigma_dy_BG
4.92115 0.561476 0.584324
4.99571 0.515555 0.534906
5.07027 0.470575 0.486733
5.14484 0.426725 0.439996
5.2194 0.3842 0.394893
5.29396 0.343203 0.351623
5.36853 0.30394 0.310387
5.44309 0.266616 0.27138
5.51765 0.231427 0.234787
5.59221 0.198558 0.200776
5.66678 0.168175 0.169492
5.74134 0.140415 0.141049
5.8159 0.115382 0.115524
5.89047 0.0931383 0.0929521
5.96503 0.0736977 0.0733173
6.03959 0.0570223 0.0565526
6.11415 0.0430183 0.0425362
6.18872 0.031537 0.0310938
6.26328 0.0223781 0.0220031
6.33784 0.015297 0.0150018
6.41241 0.010016 0.00979899
6.48697 0.00623827 0.00608955
6.56153 0.00366416 0.00356957
6.63609 0.00200774 0.00195237
6.71066 0.00101206 0.000982564
6.78522 0.000460775 0.000446719
6.85978 0.000184822 0.000178967
6.93435 6.30733e-05 6.1012e-05
7.00891 1.74006e-05 1.68169e-05
7.08347 3.58474e-06 3.46185e-06
7.15803 4.82821e-07 4.65952e-07
7.2326 3.31318e-08 3.19544e-08
7.30716 6.61626e-10 6.37742e-10
7.38172 6.43708e-13 6.20121e-13
7.45629 6.29218e-38 8.59249e-38
